Timestamp,Username,"IP Address","Service Name",Operation,Resource,Allowed,Impersonator,Family,Qualifier,"Delegation Token ID",Destination,Permissions,Source,"Usage Type","Operation Text",url,Privilege,"Query ID","Session ID",Status,"Database Name","Object Type","Resource Path","Table Name"
"2019-11-28T01:58:57.000Z",user_gmm,10.67.59.12,impala,QUERY,bddlcru:cat_cdcatneg,true,,,,,,,,,"select * from bddlcru.cat_cdcatneg",,SELECT,"624d3524006f8ba4:38506c7d00000000","474a145527716bb7:114150b5cfc05a81",,bddlcru,TABLE,,cat_cdcatneg
"2019-11-28T01:58:02.000Z",,10.67.30.13,impala,QUERY,"bddldes:insumos_autos_p7",true,,,,,,,,,"SELECT `a`.`num_poliza`, `a`.`num_version`, `a`.`cve_negocio_operable`, `a`.`cve_codigo_promocion`, `a`.`cve_producto_personalizado`, `a`.`fch_emision` FROM `bddldes`.`insumos_autos_p7` `a` WHERE (`a`.`num_poliza` = '00000346384415')",,SELECT,"9748b053f9e19599:1c457ccf00000000","2b4f7341eedcf7e9:afa6c64e2b975f85",,bddldes,TABLE,,insumos_autos_p7
"2019-11-28T01:57:26.000Z",,10.67.30.13,impala,QUERY,"bddlorg:sca_tnegocio_sqp",true,,,,,,,,,"SELECT `c`.`id_negocio`, `c`.`version_negocio`, `c`.`cve_negocio_info`, `c`.`descripcion_movimiento`, `c`.`fecha_fin`, `c`.`fecha_inicio`, `c`.`negocio`, `c`.`sistema`, `c`.`ultima_situacion`, `c`.`cve_estatus_version`, `c`.`id_modelo_negocio`, `c`.`ts_alta_audit`, `c`.`ts_actualiza_audit`, `c`.`usuario_audit` FROM `bddlorg`.`SCA_TNEGOCIO_sqp` `c` WHERE (`c`.`id_negocio` = 341)",,SELECT,"f440773bb9c52ecb:befe079400000000","2b4f7341eedcf7e9:afa6c64e2b975f85",,bddlorg,TABLE,,sca_tnegocio_sqp
"2019-11-28T01:57:01.000Z",,10.67.30.13,impala,QUERY,"bddlorg:sca_testructura_negocio_sqp",true,,,,,,,,,"SELECT `b`.`id_negocio`, `b`.`version_negocio`, `b`.`id_negocio_operable`, `b`.`sistema`, `b`.`id_agrupador`, `b`.`id_negocio_comercial`, `b`.`cve_objeto_asegurado`, `b`.`cve_prod_tecnico`, `b`.`cve_prod_comercial`, `b`.`cve_ramo`, `b`.`ts_alta_audit`, `b`.`ts_actualiza_audit`, `b`.`usuario_audit` FROM `bddlorg`.`SCA_TESTRUCTURA_NEGOCIO_sqp` `b` WHERE (trim(`b`.`id_negocio_operable`) = '341')",,SELECT,"9d42838f80cd87a6:84574ea300000000","2b4f7341eedcf7e9:afa6c64e2b975f85",,bddlorg,TABLE,,"sca_testructura_negocio_sqp"
"2019-11-28T01:54:41.000Z",,10.67.30.13,impala,QUERY,"bddldes:insumos_autos_p7",true,,,,,,,,,"SELECT `a`.`num_poliza`, `a`.`num_version`, `a`.`cve_negocio_operable`, `a`.`cve_codigo_promocion`, `a`.`cve_producto_personalizado`, `a`.`fch_emision` FROM `bddldes`.`insumos_autos_p7` `a` WHERE (`a`.`num_poliza` = '00000346384415')",,SELECT,"1541a8c67f0541ab:3e99ce3600000000","2b4f7341eedcf7e9:afa6c64e2b975f85",,bddldes,TABLE,,insumos_autos_p7
"2019-11-28T01:54:16.000Z",user_gmm,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"1f431d929ba9ee66:6c40fdb200000000","474a145527716bb7:114150b5cfc05a81",,,,,
"2019-11-28T01:54:13.000Z",user_gmm,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"cc42e43b5e0190d8:a2bdf0d100000000","474a145527716bb7:114150b5cfc05a81",,,,,
"2019-11-28T01:54:09.000Z",user_gmm,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"bb4a39c975c64291:2724adaa00000000","474a145527716bb7:114150b5cfc05a81",,,,,
"2019-11-28T01:54:08.000Z",user_gmm,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"dd44bfea947ee295:b272f75800000000","474a145527716bb7:114150b5cfc05a81",,,,,
"2019-11-28T01:54:03.000Z",user_gmm,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,"b14d2cb7bc818438:8405454200000000","474a145527716bb7:114150b5cfc05a81",,,,,
